sample_id,spot_id,spotify_link,clip_start,psytech,oldschool-hardstyle,bouncy,tekno,warzone,industrial,non-techno-drop
5w4tgGNwU7Iq9kk5o4zoBy_0559,5w4tgGNwU7Iq9kk5o4zoBy,,1:49,0,0,1,0,0,0,0
5w4tgGNwU7Iq9kk5o4zoBy_0560,5w4tgGNwU7Iq9kk5o4zoBy,,2:01,0,0,1,0,0,0,0
5w4tgGNwU7Iq9kk5o4zoBy_0561,5w4tgGNwU7Iq9kk5o4zoBy,,3:12,0,0,1,0,0,0,0
5w4tgGNwU7Iq9kk5o4zoBy_0562,5w4tgGNwU7Iq9kk5o4zoBy,,3:22,0,0,1,0,0,0,0
6dkB7fw9vybuyKg4C1mGUk_0563,6dkB7fw9vybuyKg4C1mGUk,https://open.spotify.com/track/6dkB7fw9vybuyKg4C1mGUk?si=6968a08e88394214,0:24,0,0,1,0,0,0,0
6dkB7fw9vybuyKg4C1mGUk_0564,6dkB7fw9vybuyKg4C1mGUk,,0:34,0,0,1,0,0,0,0
7skBlGrzX7WuuyrEj7Py6M_0565,7skBlGrzX7WuuyrEj7Py6M,https://open.spotify.com/track/7skBlGrzX7WuuyrEj7Py6M?si=15866bd5b12b430f,0:42,0,0,0,0,0,1,0
7skBlGrzX7WuuyrEj7Py6M_0566,7skBlGrzX7WuuyrEj7Py6M,,0:23,0,0,0,0,0,1,0
7skBlGrzX7WuuyrEj7Py6M_0567,7skBlGrzX7WuuyrEj7Py6M,,0:33,0,0,0,0,0,1,0
7skBlGrzX7WuuyrEj7Py6M_0568,7skBlGrzX7WuuyrEj7Py6M,,1:01,0,0,0,0,0,1,0
7skBlGrzX7WuuyrEj7Py6M_0569,7skBlGrzX7WuuyrEj7Py6M,,1:21,0,0,0,0,0,1,0
7skBlGrzX7WuuyrEj7Py6M_0570,7skBlGrzX7WuuyrEj7Py6M,,1:32,0,0,0,0,0,1,0
7skBlGrzX7WuuyrEj7Py6M_0571,7skBlGrzX7WuuyrEj7Py6M,,1:42,0,0,0,0,0,1,0
7skBlGrzX7WuuyrEj7Py6M_0572,7skBlGrzX7WuuyrEj7Py6M,,2:13,0,0,0,0,0,1,0
7skBlGrzX7WuuyrEj7Py6M_0573,7skBlGrzX7WuuyrEj7Py6M,,2:23,0,0,0,0,0,1,0
1GzVTpO037mFSTFnWUDHIM_0574,1GzVTpO037mFSTFnWUDHIM,https://open.spotify.com/track/1GzVTpO037mFSTFnWUDHIM?si=710922b74eb34473,2:34,0,0,0,1,0,0,0
1GzVTpO037mFSTFnWUDHIM_0575,1GzVTpO037mFSTFnWUDHIM,,0:30,0,0,1,0,0,0,0
1GzVTpO037mFSTFnWUDHIM_0576,1GzVTpO037mFSTFnWUDHIM,,2:26,0,0,0,1,0,0,0
1qXJvwmfIpdowbLnrDqAAh_0577,1qXJvwmfIpdowbLnrDqAAh,https://open.spotify.com/track/1qXJvwmfIpdowbLnrDqAAh?si=dc50b998a96c45ec,0:26,0,1,0,0,0,0,0
1qXJvwmfIpdowbLnrDqAAh_0578,1qXJvwmfIpdowbLnrDqAAh,,1:31,0,1,0,0,0,0,0
1qXJvwmfIpdowbLnrDqAAh_0579,1qXJvwmfIpdowbLnrDqAAh,,1:41,0,1,0,0,0,0,0
0a1z6bUcqP1TBz3R0sGe6T_0580,0a1z6bUcqP1TBz3R0sGe6T,https://open.spotify.com/track/0a1z6bUcqP1TBz3R0sGe6T?si=8aae5d30585e4b9c,0:14,0,0,1,0,0,0,0
0a1z6bUcqP1TBz3R0sGe6T_0581,0a1z6bUcqP1TBz3R0sGe6T,,0:24,0,0,1,0,0,0,0
0a1z6bUcqP1TBz3R0sGe6T_0582,0a1z6bUcqP1TBz3R0sGe6T,,0:46,0,0,0,1,0,0,0
0a1z6bUcqP1TBz3R0sGe6T_0583,0a1z6bUcqP1TBz3R0sGe6T,,0:56,0,0,0,1,0,0,0
0a1z6bUcqP1TBz3R0sGe6T_0584,0a1z6bUcqP1TBz3R0sGe6T,,1:08,0,0,0,1,0,0,0
0a1z6bUcqP1TBz3R0sGe6T_0585,0a1z6bUcqP1TBz3R0sGe6T,,1:19,0,0,0,1,0,0,0
3bVn3B2DShKdpC0PFZiHK5_0586,3bVn3B2DShKdpC0PFZiHK5,https://open.spotify.com/track/3bVn3B2DShKdpC0PFZiHK5?si=d4e244634249474a,0:27,0,0,1,0,0,0,0
3bVn3B2DShKdpC0PFZiHK5_0587,3bVn3B2DShKdpC0PFZiHK5,,0:37,0,0,1,0,0,0,0
3bVn3B2DShKdpC0PFZiHK5_0588,3bVn3B2DShKdpC0PFZiHK5,,1:34,0,0,1,0,0,0,0
0fRBInjHRCKP2wafifwJre_0589,0fRBInjHRCKP2wafifwJre,https://open.spotify.com/track/0fRBInjHRCKP2wafifwJre?si=51a509f55c494f0a,1:28,1,0,0,0,0,0,0
0fRBInjHRCKP2wafifwJre_0590,0fRBInjHRCKP2wafifwJre,,1:38,1,0,0,0,0,0,0
0fRBInjHRCKP2wafifwJre_0591,0fRBInjHRCKP2wafifwJre,,1:48,1,0,0,0,0,0,0
0fRBInjHRCKP2wafifwJre_0592,0fRBInjHRCKP2wafifwJre,,2:25,1,0,0,0,0,0,0
0fRBInjHRCKP2wafifwJre_0593,0fRBInjHRCKP2wafifwJre,,2:54,1,0,0,0,0,0,0
1suARqY0RcEOWXSWYipvYe_0594,1suARqY0RcEOWXSWYipvYe,https://open.spotify.com/track/1suARqY0RcEOWXSWYipvYe?si=d20adc05c0a84e74,1:25,0,0,1,0,0,0,0
1suARqY0RcEOWXSWYipvYe_0595,1suARqY0RcEOWXSWYipvYe,,1:35,0,0,1,0,0,0,0
1suARqY0RcEOWXSWYipvYe_0596,1suARqY0RcEOWXSWYipvYe,,1:51,0,0,1,0,0,0,0
1suARqY0RcEOWXSWYipvYe_0597,1suARqY0RcEOWXSWYipvYe,,2:01,0,0,1,0,0,0,0
1suARqY0RcEOWXSWYipvYe_0598,1suARqY0RcEOWXSWYipvYe,,2:11,0,0,1,0,0,0,0
4BKhS3s8MOcQLRhdimemcm_0599,4BKhS3s8MOcQLRhdimemcm,https://open.spotify.com/track/4BKhS3s8MOcQLRhdimemcm?si=445f58506abf41a3,0:25,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0600,4BKhS3s8MOcQLRhdimemcm,,0:35,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0601,4BKhS3s8MOcQLRhdimemcm,,0:49,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0602,4BKhS3s8MOcQLRhdimemcm,,0:59,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0603,4BKhS3s8MOcQLRhdimemcm,,1:15,0,0,0,0,0,0,1
4BKhS3s8MOcQLRhdimemcm_0604,4BKhS3s8MOcQLRhdimemcm,,1:26,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0605,4BKhS3s8MOcQLRhdimemcm,,1:36,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0606,4BKhS3s8MOcQLRhdimemcm,,1:46,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0607,4BKhS3s8MOcQLRhdimemcm,,1:56,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0608,4BKhS3s8MOcQLRhdimemcm,,2:18,0,0,0,0,0,0,1
4BKhS3s8MOcQLRhdimemcm_0609,4BKhS3s8MOcQLRhdimemcm,,2:30,0,0,0,0,0,0,1
4BKhS3s8MOcQLRhdimemcm_0610,4BKhS3s8MOcQLRhdimemcm,,2:40,0,0,0,0,0,0,1
4BKhS3s8MOcQLRhdimemcm_0611,4BKhS3s8MOcQLRhdimemcm,,2:50,0,0,0,0,0,0,1
4BKhS3s8MOcQLRhdimemcm_0612,4BKhS3s8MOcQLRhdimemcm,,3:05,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0613,4BKhS3s8MOcQLRhdimemcm,,3:15,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0614,4BKhS3s8MOcQLRhdimemcm,,3:42,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0615,4BKhS3s8MOcQLRhdimemcm,,3:52,0,0,0,0,1,0,0
4BKhS3s8MOcQLRhdimemcm_0616,4BKhS3s8MOcQLRhdimemcm,,4:07,0,0,0,0,1,0,0
3Z7sqcLZNViQWsXAqYSXpt_0617,3Z7sqcLZNViQWsXAqYSXpt,https://open.spotify.com/track/3Z7sqcLZNViQWsXAqYSXpt?si=2bc73e8147dd4868,1:13,0,0,0,0,1,0,0
3Z7sqcLZNViQWsXAqYSXpt_0618,3Z7sqcLZNViQWsXAqYSXpt,,1:23,0,0,0,0,1,0,0
3Z7sqcLZNViQWsXAqYSXpt_0619,3Z7sqcLZNViQWsXAqYSXpt,,1:38,0,0,0,0,1,0,0
3Z7sqcLZNViQWsXAqYSXpt_0620,3Z7sqcLZNViQWsXAqYSXpt,,0:12,0,0,0,0,1,0,0
3Z7sqcLZNViQWsXAqYSXpt_0621,3Z7sqcLZNViQWsXAqYSXpt,,0:00,0,0,0,0,0,0,1
3Z7sqcLZNViQWsXAqYSXpt_0622,3Z7sqcLZNViQWsXAqYSXpt,,0:49,0,0,0,0,0,0,1
3Z7sqcLZNViQWsXAqYSXpt_0623,3Z7sqcLZNViQWsXAqYSXpt,,1:00,0,0,0,0,0,0,1
3Z7sqcLZNViQWsXAqYSXpt_0624,3Z7sqcLZNViQWsXAqYSXpt,,2:10,0,0,0,0,0,0,1
5g8KnIcPo1WpRZONYvOatX_0625,5g8KnIcPo1WpRZONYvOatX,https://open.spotify.com/track/5g8KnIcPo1WpRZONYvOatX?si=26bd5f2bda944ae2,3:35,0,0,0,0,1,0,0
5g8KnIcPo1WpRZONYvOatX_0626,5g8KnIcPo1WpRZONYvOatX,,3:47,0,0,0,0,1,0,0
5g8KnIcPo1WpRZONYvOatX_0627,5g8KnIcPo1WpRZONYvOatX,,2:35,0,0,0,0,1,0,0
5g8KnIcPo1WpRZONYvOatX_0628,5g8KnIcPo1WpRZONYvOatX,,3:11,0,0,0,0,1,0,0
0lgkdXfvjW9XbbkdK9mCmk_0629,0lgkdXfvjW9XbbkdK9mCmk,https://open.spotify.com/track/0lgkdXfvjW9XbbkdK9mCmk?si=ee102c98eaae4e53,1:04,0,0,0,1,0,0,0
0lgkdXfvjW9XbbkdK9mCmk_0630,0lgkdXfvjW9XbbkdK9mCmk,,1:15,0,0,0,1,0,0,0
2DgTZVVNX275kucdH4VESd_0631,2DgTZVVNX275kucdH4VESd,https://open.spotify.com/track/2DgTZVVNX275kucdH4VESd?si=5418044fcd184531,1:37,1,0,0,0,0,0,0
2DgTZVVNX275kucdH4VESd_0632,2DgTZVVNX275kucdH4VESd,,1:47,1,0,0,0,0,0,0
2DgTZVVNX275kucdH4VESd_0633,2DgTZVVNX275kucdH4VESd,,3:11,1,0,0,0,0,0,0
2DgTZVVNX275kucdH4VESd_0634,2DgTZVVNX275kucdH4VESd,,3:22,1,0,0,0,0,0,0
2DgTZVVNX275kucdH4VESd_0635,2DgTZVVNX275kucdH4VESd,,3:32,1,0,0,0,0,0,0
0oI8clydLmFkpbovbOBXB8_0636,0oI8clydLmFkpbovbOBXB8,https://open.spotify.com/track/0oI8clydLmFkpbovbOBXB8?si=8be2a99641d14ccc,0:44,0,1,0,0,0,0,0
0oI8clydLmFkpbovbOBXB8_0637,0oI8clydLmFkpbovbOBXB8,,1:30,0,1,0,0,0,0,0
0oI8clydLmFkpbovbOBXB8_0638,0oI8clydLmFkpbovbOBXB8,,1:40,0,1,0,0,0,0,0
5wG1SFQmgB1EjKBEGscAoj_0639,5wG1SFQmgB1EjKBEGscAoj,https://open.spotify.com/track/5wG1SFQmgB1EjKBEGscAoj?si=cab2b725cbec4d37,0:30,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0640,5wG1SFQmgB1EjKBEGscAoj,,0:40,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0641,5wG1SFQmgB1EjKBEGscAoj,,0:50,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0642,5wG1SFQmgB1EjKBEGscAoj,,1:05,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0643,5wG1SFQmgB1EjKBEGscAoj,,2:12,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0644,5wG1SFQmgB1EjKBEGscAoj,,2:22,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0645,5wG1SFQmgB1EjKBEGscAoj,,2:34,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0646,5wG1SFQmgB1EjKBEGscAoj,,3:37,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0647,5wG1SFQmgB1EjKBEGscAoj,,3:47,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0648,5wG1SFQmgB1EjKBEGscAoj,,3:57,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0649,5wG1SFQmgB1EjKBEGscAoj,,4:25,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0650,5wG1SFQmgB1EjKBEGscAoj,,4:35,0,0,0,0,1,0,0
5wG1SFQmgB1EjKBEGscAoj_0651,5wG1SFQmgB1EjKBEGscAoj,,3:00,0,0,0,0,0,0,1
5wG1SFQmgB1EjKBEGscAoj_0652,5wG1SFQmgB1EjKBEGscAoj,,3:12,0,0,0,0,0,0,1
5wG1SFQmgB1EjKBEGscAoj_0653,5wG1SFQmgB1EjKBEGscAoj,,3:22,0,0,0,0,0,0,1
2lCKuiirgB2TdjDf7VIfl1_0654,2lCKuiirgB2TdjDf7VIfl1,https://open.spotify.com/track/2lCKuiirgB2TdjDf7VIfl1?si=328575dfe4d64919,1:35,0,0,0,0,1,0,0
2lCKuiirgB2TdjDf7VIfl1_0655,2lCKuiirgB2TdjDf7VIfl1,,1:59,0,0,0,0,1,0,0
2lCKuiirgB2TdjDf7VIfl1_0656,2lCKuiirgB2TdjDf7VIfl1,,2:09,0,0,0,0,1,0,0
2lCKuiirgB2TdjDf7VIfl1_0657,2lCKuiirgB2TdjDf7VIfl1,,1:48,0,0,0,0,0,0,1
2lCKuiirgB2TdjDf7VIfl1_0658,2lCKuiirgB2TdjDf7VIfl1,,2:24,0,0,0,0,0,0,1
2lCKuiirgB2TdjDf7VIfl1_0659,2lCKuiirgB2TdjDf7VIfl1,,2:34,0,0,0,0,0,0,1
2lCKuiirgB2TdjDf7VIfl1_0660,2lCKuiirgB2TdjDf7VIfl1,,2:47,0,0,0,0,1,0,0
2lCKuiirgB2TdjDf7VIfl1_0661,2lCKuiirgB2TdjDf7VIfl1,,2:57,0,0,0,0,1,0,0
2lCKuiirgB2TdjDf7VIfl1_0662,2lCKuiirgB2TdjDf7VIfl1,,3:07,0,0,0,0,1,0,0
2lCKuiirgB2TdjDf7VIfl1_0663,2lCKuiirgB2TdjDf7VIfl1,,3:24,0,0,0,0,1,0,0
2lCKuiirgB2TdjDf7VIfl1_0664,2lCKuiirgB2TdjDf7VIfl1,,3:34,0,0,0,0,1,0,0
2lCKuiirgB2TdjDf7VIfl1_0665,2lCKuiirgB2TdjDf7VIfl1,,3:47,0,0,0,0,1,0,0
2lCKuiirgB2TdjDf7VIfl1_0666,2lCKuiirgB2TdjDf7VIfl1,,3:57,0,0,0,0,1,0,0
2lCKuiirgB2TdjDf7VIfl1_0667,2lCKuiirgB2TdjDf7VIfl1,,4:11,0,0,0,0,1,0,0
2lCKuiirgB2TdjDf7VIfl1_0668,2lCKuiirgB2TdjDf7VIfl1,,4:21,0,0,0,0,1,0,0
5IMxXIfzFdaTQuFSmj3K8j_0669,5IMxXIfzFdaTQuFSmj3K8j,https://open.spotify.com/track/5IMxXIfzFdaTQuFSmj3K8j?si=e1ed8e65cea642f7,2:50,0,0,0,0,1,0,0
5IMxXIfzFdaTQuFSmj3K8j_0670,5IMxXIfzFdaTQuFSmj3K8j,,3:00,0,0,0,0,1,0,0
5IMxXIfzFdaTQuFSmj3K8j_0671,5IMxXIfzFdaTQuFSmj3K8j,,3:10,0,0,0,0,1,0,0
5IMxXIfzFdaTQuFSmj3K8j_0672,5IMxXIfzFdaTQuFSmj3K8j,,3:20,0,0,0,0,1,0,0
5IMxXIfzFdaTQuFSmj3K8j_0673,5IMxXIfzFdaTQuFSmj3K8j,,3:37,0,0,0,0,0,0,1
5IMxXIfzFdaTQuFSmj3K8j_0674,5IMxXIfzFdaTQuFSmj3K8j,,3:46,0,0,0,0,0,0,1
5IMxXIfzFdaTQuFSmj3K8j_0675,5IMxXIfzFdaTQuFSmj3K8j,,3:58,0,0,0,0,0,0,1
5IMxXIfzFdaTQuFSmj3K8j_0676,5IMxXIfzFdaTQuFSmj3K8j,,4:08,0,0,0,0,0,0,1
5IMxXIfzFdaTQuFSmj3K8j_0677,5IMxXIfzFdaTQuFSmj3K8j,,4:16,0,0,0,0,0,0,1
5IMxXIfzFdaTQuFSmj3K8j_0678,5IMxXIfzFdaTQuFSmj3K8j,,4:27,0,0,0,0,0,0,1
5IMxXIfzFdaTQuFSmj3K8j_0679,5IMxXIfzFdaTQuFSmj3K8j,,4:37,0,0,0,0,1,0,0
5IMxXIfzFdaTQuFSmj3K8j_0680,5IMxXIfzFdaTQuFSmj3K8j,,4:47,0,0,0,0,1,0,0
5IMxXIfzFdaTQuFSmj3K8j_0681,5IMxXIfzFdaTQuFSmj3K8j,,4:57,0,0,0,0,1,0,0
5IMxXIfzFdaTQuFSmj3K8j_0682,5IMxXIfzFdaTQuFSmj3K8j,,5:07,0,0,0,0,1,0,0
5IMxXIfzFdaTQuFSmj3K8j_0683,5IMxXIfzFdaTQuFSmj3K8j,,5:17,0,0,0,0,1,0,0
4nhQjBVmahHrPufTO3Mn2G_0684,4nhQjBVmahHrPufTO3Mn2G,https://open.spotify.com/track/4nhQjBVmahHrPufTO3Mn2G?si=691e8d6db8424757,0:07,0,0,0,0,0,0,1
4nhQjBVmahHrPufTO3Mn2G_0685,4nhQjBVmahHrPufTO3Mn2G,,0:15,0,0,0,0,0,0,1
4nhQjBVmahHrPufTO3Mn2G_0686,4nhQjBVmahHrPufTO3Mn2G,,0:24,0,0,0,0,1,0,0
4nhQjBVmahHrPufTO3Mn2G_0687,4nhQjBVmahHrPufTO3Mn2G,,0:34,0,0,0,0,1,0,0
4nhQjBVmahHrPufTO3Mn2G_0688,4nhQjBVmahHrPufTO3Mn2G,,0:48,0,0,0,0,1,0,0
4nhQjBVmahHrPufTO3Mn2G_0689,4nhQjBVmahHrPufTO3Mn2G,,1:02,0,0,0,0,1,0,0
4nhQjBVmahHrPufTO3Mn2G_0690,4nhQjBVmahHrPufTO3Mn2G,,1:16,0,0,0,0,0,0,1
4nhQjBVmahHrPufTO3Mn2G_0691,4nhQjBVmahHrPufTO3Mn2G,,1:26,0,0,0,0,0,0,1
4nhQjBVmahHrPufTO3Mn2G_0692,4nhQjBVmahHrPufTO3Mn2G,,1:34,0,0,0,0,0,0,1
4nhQjBVmahHrPufTO3Mn2G_0693,4nhQjBVmahHrPufTO3Mn2G,,1:46,0,0,0,0,0,0,1
4nhQjBVmahHrPufTO3Mn2G_0694,4nhQjBVmahHrPufTO3Mn2G,,2:02,0,0,0,0,0,0,1
4nhQjBVmahHrPufTO3Mn2G_0695,4nhQjBVmahHrPufTO3Mn2G,,2:11,0,0,0,0,1,0,0
4nhQjBVmahHrPufTO3Mn2G_0696,4nhQjBVmahHrPufTO3Mn2G,,2:21,0,0,0,0,1,0,0
4nhQjBVmahHrPufTO3Mn2G_0697,4nhQjBVmahHrPufTO3Mn2G,,2:31,0,0,0,0,1,0,0
4nhQjBVmahHrPufTO3Mn2G_0698,4nhQjBVmahHrPufTO3Mn2G,,2:41,0,0,0,0,1,0,0
4nhQjBVmahHrPufTO3Mn2G_0699,4nhQjBVmahHrPufTO3Mn2G,,2:55,0,0,0,0,1,0,0
01WKKJ2dsCTfWynshuaVTa_0700,01WKKJ2dsCTfWynshuaVTa,https://open.spotify.com/track/01WKKJ2dsCTfWynshuaVTa?si=02fdb5e1b1284c18,0:33,0,0,0,0,1,0,0
01WKKJ2dsCTfWynshuaVTa_0701,01WKKJ2dsCTfWynshuaVTa,,1:15,0,0,0,0,1,0,0
01WKKJ2dsCTfWynshuaVTa_0702,01WKKJ2dsCTfWynshuaVTa,,0:52,0,0,0,0,1,0,0
01WKKJ2dsCTfWynshuaVTa_0703,01WKKJ2dsCTfWynshuaVTa,,1:28,0,0,0,0,0,0,1
01WKKJ2dsCTfWynshuaVTa_0704,01WKKJ2dsCTfWynshuaVTa,,1:39,0,0,0,0,0,0,1
01WKKJ2dsCTfWynshuaVTa_0705,01WKKJ2dsCTfWynshuaVTa,,1:51,0,0,0,0,0,0,1
01WKKJ2dsCTfWynshuaVTa_0706,01WKKJ2dsCTfWynshuaVTa,,2:00,0,0,0,0,1,0,0
01WKKJ2dsCTfWynshuaVTa_0707,01WKKJ2dsCTfWynshuaVTa,,2:10,0,0,0,0,1,0,0
01WKKJ2dsCTfWynshuaVTa_0708,01WKKJ2dsCTfWynshuaVTa,,2:25,0,0,0,0,1,0,0
01WKKJ2dsCTfWynshuaVTa_0709,01WKKJ2dsCTfWynshuaVTa,,2:38,0,0,0,0,1,0,0
01WKKJ2dsCTfWynshuaVTa_0710,01WKKJ2dsCTfWynshuaVTa,,2:48,0,0,0,0,1,0,0
01WKKJ2dsCTfWynshuaVTa_0711,01WKKJ2dsCTfWynshuaVTa,,3:03,0,0,0,0,1,0,0
0ghNrlpIsYex0OGHkwyZhz_0712,0ghNrlpIsYex0OGHkwyZhz,https://open.spotify.com/track/0ghNrlpIsYex0OGHkwyZhz?si=8288b739f2444fd9,2:00,0,0,0,0,1,0,0
0ghNrlpIsYex0OGHkwyZhz_0713,0ghNrlpIsYex0OGHkwyZhz,,2:10,0,0,0,0,1,0,0
0ghNrlpIsYex0OGHkwyZhz_0714,0ghNrlpIsYex0OGHkwyZhz,,2:23,0,0,0,0,1,0,0
0ghNrlpIsYex0OGHkwyZhz_0715,0ghNrlpIsYex0OGHkwyZhz,,1:12,0,0,0,0,0,0,1
0ghNrlpIsYex0OGHkwyZhz_0716,0ghNrlpIsYex0OGHkwyZhz,,1:23,0,0,0,0,0,0,1
0ghNrlpIsYex0OGHkwyZhz_0717,0ghNrlpIsYex0OGHkwyZhz,,1:35,0,0,0,0,0,0,1
0ghNrlpIsYex0OGHkwyZhz_0718,0ghNrlpIsYex0OGHkwyZhz,,1:44,0,0,0,0,0,0,1
0ghNrlpIsYex0OGHkwyZhz_0719,0ghNrlpIsYex0OGHkwyZhz,,3:12,0,0,0,0,0,0,1
0ghNrlpIsYex0OGHkwyZhz_0720,0ghNrlpIsYex0OGHkwyZhz,,3:22,0,0,0,0,0,0,1
0ghNrlpIsYex0OGHkwyZhz_0721,0ghNrlpIsYex0OGHkwyZhz,,3:42,0,0,0,0,0,0,1
0ghNrlpIsYex0OGHkwyZhz_0722,0ghNrlpIsYex0OGHkwyZhz,,3:50,0,0,0,0,0,0,1
0ghNrlpIsYex0OGHkwyZhz_0723,0ghNrlpIsYex0OGHkwyZhz,,4:06,0,0,0,0,1,0,0
0ghNrlpIsYex0OGHkwyZhz_0724,0ghNrlpIsYex0OGHkwyZhz,,4:54,0,0,0,0,1,0,0
0ghNrlpIsYex0OGHkwyZhz_0725,0ghNrlpIsYex0OGHkwyZhz,,4:26,0,0,0,0,1,0,0
0ghNrlpIsYex0OGHkwyZhz_0726,0ghNrlpIsYex0OGHkwyZhz,,4:36,0,0,0,0,1,0,0
0ghNrlpIsYex0OGHkwyZhz_0727,0ghNrlpIsYex0OGHkwyZhz,,5:04,0,0,0,0,1,0,0
0ghNrlpIsYex0OGHkwyZhz_0728,0ghNrlpIsYex0OGHkwyZhz,,5:59,0,0,0,0,1,0,0
0ghNrlpIsYex0OGHkwyZhz_0729,0ghNrlpIsYex0OGHkwyZhz,,6:11,0,0,0,0,1,0,0
3Bzcw5SkgdWvffMvjSoed4_0730,3Bzcw5SkgdWvffMvjSoed4,https://open.spotify.com/track/3Bzcw5SkgdWvffMvjSoed4?si=c2925303c3174c57,0:18,0,0,0,0,0,0,1
3Bzcw5SkgdWvffMvjSoed4_0731,3Bzcw5SkgdWvffMvjSoed4,,0:30,0,0,0,0,0,0,1
3Bzcw5SkgdWvffMvjSoed4_0732,3Bzcw5SkgdWvffMvjSoed4,,0:38,0,0,0,0,0,0,1
3Bzcw5SkgdWvffMvjSoed4_0733,3Bzcw5SkgdWvffMvjSoed4,,0:49,0,0,0,0,0,0,1
3Bzcw5SkgdWvffMvjSoed4_0734,3Bzcw5SkgdWvffMvjSoed4,,0:57,0,0,0,0,1,0,0
3Bzcw5SkgdWvffMvjSoed4_0735,3Bzcw5SkgdWvffMvjSoed4,,1:07,0,0,0,0,1,0,0
3Bzcw5SkgdWvffMvjSoed4_0736,3Bzcw5SkgdWvffMvjSoed4,,1:33,0,0,0,0,1,0,0
3Bzcw5SkgdWvffMvjSoed4_0737,3Bzcw5SkgdWvffMvjSoed4,,1:43,0,0,0,0,1,0,0
4FJwINc4QhMnrgVE0fhYqu_0738,4FJwINc4QhMnrgVE0fhYqu,https://open.spotify.com/track/4FJwINc4QhMnrgVE0fhYqu?si=88298c9b3ec34efc,0:40,1,0,0,0,0,0,0
4FJwINc4QhMnrgVE0fhYqu_0739,4FJwINc4QhMnrgVE0fhYqu,,1:31,1,0,0,0,0,0,0
4FJwINc4QhMnrgVE0fhYqu_0740,4FJwINc4QhMnrgVE0fhYqu,,1:41,1,0,0,0,0,0,0
4FJwINc4QhMnrgVE0fhYqu_0741,4FJwINc4QhMnrgVE0fhYqu,,1:51,1,0,0,0,0,0,0
4FJwINc4QhMnrgVE0fhYqu_0742,4FJwINc4QhMnrgVE0fhYqu,,2:01,1,0,0,0,0,0,0
4FJwINc4QhMnrgVE0fhYqu_0743,4FJwINc4QhMnrgVE0fhYqu,,2:11,1,0,0,0,0,0,0
4FJwINc4QhMnrgVE0fhYqu_0744,4FJwINc4QhMnrgVE0fhYqu,,2:24,0,0,0,0,0,0,1
4FJwINc4QhMnrgVE0fhYqu_0745,4FJwINc4QhMnrgVE0fhYqu,,2:36,0,0,0,0,0,0,1
4FJwINc4QhMnrgVE0fhYqu_0746,4FJwINc4QhMnrgVE0fhYqu,,2:46,0,0,0,0,0,0,1
4FJwINc4QhMnrgVE0fhYqu_0747,4FJwINc4QhMnrgVE0fhYqu,,2:54,0,0,0,0,0,0,1
4FJwINc4QhMnrgVE0fhYqu_0748,4FJwINc4QhMnrgVE0fhYqu,,3:02,0,0,0,0,0,0,1
4FJwINc4QhMnrgVE0fhYqu_0749,4FJwINc4QhMnrgVE0fhYqu,,3:14,1,0,0,0,0,0,0
4FJwINc4QhMnrgVE0fhYqu_0750,4FJwINc4QhMnrgVE0fhYqu,,3:24,1,0,0,0,0,0,0
015gfAONcKFzUzW5OGEaaV_0751,015gfAONcKFzUzW5OGEaaV,https://open.spotify.com/track/015gfAONcKFzUzW5OGEaaV?si=e9714be24d234b2b,0:47,0,0,0,0,1,0,0
015gfAONcKFzUzW5OGEaaV_0752,015gfAONcKFzUzW5OGEaaV,,0:57,0,0,0,0,1,0,0
015gfAONcKFzUzW5OGEaaV_0753,015gfAONcKFzUzW5OGEaaV,,1:11,0,0,0,0,1,0,0
015gfAONcKFzUzW5OGEaaV_0754,015gfAONcKFzUzW5OGEaaV,,1:21,0,0,0,0,1,0,0
